 	density	u_1	u_2	u_3	sigma_11	sigma_12	I1	I2	I3	dI_1	dI_2	dI_3
0.00855	8.9959	0.0300701	-4.84106e-08	7.33881e-08	-1.91887	1.68747e-06	-2.50071e-06	-1.71972	4.0627	-2.12599	2.85648	3.02481	3.03977	1.01481
0.0086	8.9756	0.0205775	-2.35712e-08	3.47704e-08	-1.45885	8.21071e-07	-1.18598e-06	-1.44784	4.03227	-1.85106	1.47683	3.02024	3.03058	1.01024
0.00865	8.96107	0.0138996	-1.14048e-08	1.64141e-08	-1.13572	3.97188e-07	-5.60576e-07	-1.25628	4.01058	-1.65734	0.732723	3.01697	3.02401	1.00697
0.0087	8.9509	0.00928321	-5.48863e-09	7.72572e-09	-0.912421	1.91191e-07	-2.64248e-07	-1.12366	3.99543	-1.5232	0.351318	3.01469	3.01942	1.00469
0.00875	8.9439	0.00613693	-2.62842e-09	3.62624e-09	-0.76016	9.16141e-08	-1.24247e-07	-1.03313	3.98501	-1.43163	0.163649	3.01312	3.01626	1.00312
0.0088	8.93915	0.00401832	-1.25261e-09	1.6971e-09	-0.65751	4.37028e-08	-5.82637e-08	-0.972051	3.97795	-1.36985	0.0743463	3.01205	3.01412	1.00205
0.00885	8.93596	0.00260688	-5.9396e-10	7.91662e-10	-0.589008	2.07508e-08	-2.72395e-08	-0.931277	3.97322	-1.3286	0.0330308	3.01134	3.01268	1.00134
0.0089	8.93385	0.00167582	-2.80152e-10	3.67913e-10	-0.543725	9.804e-09	-1.26906e-08	-0.904319	3.97009	-1.30133	0.0143783	3.01086	3.01173	1.00086
0.00895	8.93246	0.00106745	-1.3139e-10	1.7025e-10	-0.514064	4.60728e-09	-5.88862e-09	-0.886659	3.96803	-1.28346	0.00614018	3.01055	3.01111	1.00055
0.009	8.93156	0.000673634	-6.12471e-11	7.84011e-11	-0.494812	2.15263e-09	-2.71982e-09	-0.875196	3.96669	-1.27186	0.00257485	3.01035	3.0107	1.00035
0.00905	8.93098	0.000421092	-2.83644e-11	3.59089e-11	-0.482431	9.99499e-10	-1.24972e-09	-0.867823	3.96583	-1.26441	0.00106117	3.01022	3.01044	1.00022
0.0091	8.93061	0.000260683	-1.3045e-11	1.6349e-11	-0.474543	4.60985e-10	-5.70932e-10	-0.863126	3.96528	-1.25965	0.000430247	3.01014	3.01027	1.00014
0.00915	8.93037	0.000159783	-5.95553e-12	7.39536e-12	-0.469565	2.11104e-10	-2.59192e-10	-0.860162	3.96494	-1.25666	0.000171877	3.01008	3.01017	1.00008
0.0092	8.93023	9.69457e-05	-2.69795e-12	3.32199e-12	-0.466455	9.59475e-11	-1.1687e-10	-0.85831	3.96472	-1.25478	6.78222e-05	3.01005	3.0101	1.00005
0.00925	8.93014	5.82117e-05	-1.21235e-12	1.4812e-12	-0.464531	4.32644e-11	-5.23153e-11	-0.857164	3.96459	-1.25362	2.6545e-05	3.01003	3.01006	1.00003
0.0093	8.93008	3.45844e-05	-5.402e-13	6.55269e-13	-0.463354	1.93478e-11	-2.32385e-11	-0.856463	3.96451	-1.25291	1.03735e-05	3.01002	3.01004	1.00002
0.00935	8.93005	2.03258e-05	-2.38606e-13	2.87511e-13	-0.46264	8.57817e-12	-1.02392e-11	-0.856039	3.96446	-1.25248	4.08807e-06	3.01001	3.01002	1.00001
0.0094	8.93003	1.18149e-05	-1.04443e-13	1.25074e-13	-0.462213	3.76952e-12	-4.47355e-12	-0.855784	3.96443	-1.25223	1.6467e-06	3.01001	3.01001	1.00001
0.00945	8.93002	6.79113e-06	-4.52936e-14	5.39288e-14	-0.46196	1.64128e-12	-1.93738e-12	-0.855634	3.96441	-1.25207	6.8859e-07	3.01	3.01001	1
0.0095	8.93001	3.85936e-06	-1.94556e-14	2.30402e-14	-0.461812	7.07905e-13	-8.31433e-13	-0.855545	3.9644	-1.25199	3.03004e-07	3.01	3.01	1
0.00955	8.93001	2.16808e-06	-8.27572e-15	9.75103e-15	-0.461726	3.02382e-13	-3.53481e-13	-0.855494	3.96439	-1.25193	1.41189e-07	3.01	3.01	1
0.0096	8.93	1.20381e-06	-3.4852e-15	4.08702e-15	-0.461677	1.27888e-13	-1.48841e-13	-0.855465	3.96439	-1.2519	6.94002e-08	3.01	3.01	1
0.00965	8.93	6.60544e-07	-1.45288e-15	1.69613e-15	-0.461649	5.35441e-14	-6.20578e-14	-0.855448	3.96439	-1.25189	3.5558e-08	3.01	3.01	1
0.0097	8.93	3.58122e-07	-5.99414e-16	6.96838e-16	-0.461634	2.21883e-14	-2.56154e-14	-0.855439	3.96439	-1.25188	1.87146e-08	3.01	3.01	1
0.00975	8.93	1.91747e-07	-2.44623e-16	2.83325e-16	-0.461625	9.09973e-15	-1.04664e-14	-0.855434	3.96438	-1.25187	9.9884e-09	3.01	3.01	1
0.0098	8.93	1.01105e-07	-9.86185e-17	1.13772e-16	-0.46162	3.69412e-15	-4.23485e-15	-0.855431	3.96438	-1.25187	5.36523e-09	3.01	3.01	1
0.00985	8.93	5.18902e-08	-3.95243e-17	4.46503e-17	-0.461618	1.48738e-15	-1.70098e-15	-0.85543	3.96438	-1.25187	2.89478e-09	3.01	3.01	1
0.0099	8.93	2.54974e-08	-1.65782e-17	1.68544e-17	-0.461617	6.07425e-16	-6.91339e-16	-0.855429	3.96438	-1.25187	1.64258e-09	3.01	3.01	1
0.00995	8.93	1.43597e-08	-6.97072e-18	7.64678e-18	-0.461616	2.98247e-16	-3.32223e-16	-0.855429	3.96438	-1.25187	1.12646e-09	3.01	3.01	1
